Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
[110]    0.0    0.00    0.00    7726         std::_Niter_base<__gnu_cxx::__normal_iterator<Node* const*, std::vector<Node*, std::allocator<Node*> > > >::iterator_type std::__niter_base<__gnu_cxx::__normal_iterator<Node* const*, std::vector<Node*, std::allocator<Node*> > > >(__gnu_cxx::__normal_iterator<Node* const*, std::vector<Node*, std::allocator<Node*> > >) [110]
                0.00    0.00    7726/7726        std::_Iter_base<__gnu_cxx::__normal_iterator<Node* const*, std::vector<Node*, std::allocator<Node*> > >, true>::_S_base(__gnu_cxx::__normal_iterator<Node* const*, std::vector<Node*, std::allocator<Node*> > >) [108]
-----------------------------------------------
                0.00    0.00    7652/7652        std::vector<Useraction, std::allocator<Useraction> >::at(unsigned long) [112]
[111]    0.0    0.00    0.00    7652         std::vector<Useraction, std::allocator<Useraction> >::_M_range_check(unsigned long) const [111]
                0.00    0.00    7652/21747       std::vector<Useraction, std::allocator<Useraction> >::size() const [90]
-----------------------------------------------
                0.00    0.00    7652/7652        Game::nextNode(Node*, int) [6]
[112]    0.0    0.00    0.00    7652         std::vector<Useraction, std::allocator<Useraction> >::at(unsigned long) [112]
                0.00    0.00    7652/7652        std::vector<Useraction, std::allocator<Useraction> >::_M_range_check(unsigned long) const [111]
                0.00    0.00    7652/7652        std::vector<Useraction, std::allocator<Useraction> >::operator[](unsigned long) [113]
-----------------------------------------------
                0.00    0.00    7652/7652        std::vector<Useraction, std::allocator<Useraction> >::at(unsigned long) [112]
[113]    0.0    0.00    0.00    7652         std::vector<Useraction, std::allocator<Useraction> >::operator[](unsigned long) [113]
-----------------------------------------------
                0.00    0.00    3598/7461        std::vector<Node*, std::allocator<Node*> >::max_size() const [174]
                0.00    0.00    3863/7461        std::vector<Node*, std::allocator<Node*> >::vector(std::vector<Node*, std::allocator<Node*> > const&) [155]
[114]    0.0    0.00    0.00    7461         std::_Vector_base<Node*, std::allocator<Node*> >::_M_get_Tp_allocator() const [114]
-----------------------------------------------
                0.00    0.00    3230/6460        std::vector<int, std::allocator<int> >::begin() [194]
                0.00    0.00    3230/6460        std::vector<int, std::allocator<int> >::end() [193]
[115]    0.0    0.00    0.00    6460         __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::__normal_iterator(int* const&) [115]
-----------------------------------------------
                0.00    0.00    2432/6030        __gnu_cxx::new_allocator<Node*>::allocate(unsigned long, void const*) [201]
                0.00    0.00    3598/6030        std::allocator_traits<std::allocator<Node*> >::max_size(std::allocator<Node*> const&) [180]
[116]    0.0    0.00    0.00    6030         __gnu_cxx::new_allocator<Node*>::max_size() const [116]
-----------------------------------------------
                0.00    0.00    5699/5699        void std::_Destroy<Node**>(Node**, Node**) [119]
[117]    0.0    0.00    0.00    5699         void std::_Destroy_aux<true>::__destroy<Node**>(Node**, Node**) [117]
-----------------------------------------------
                0.00    0.00    1799/5699        void std::vector<Node*, std::allocator<Node*> >::_M_emplace_back_aux<Node* const&>(Node* const&) [217]
                0.00    0.00    3900/5699        std::_Vector_base<Node*, std::allocator<Node*> >::~_Vector_base() [131]
[118]    0.0    0.00    0.00    5699         std::_Vector_base<Node*, std::allocator<Node*> >::_M_deallocate(Node**, unsigned long) [118]
                0.00    0.00    1836/1836        std::allocator_traits<std::allocator<Node*> >::deallocate(std::allocator<Node*>&, Node**, unsigned long) [204]
-----------------------------------------------
                0.00    0.00    5699/5699        void std::_Destroy<Node**, Node*>(Node**, Node**, std::allocator<Node*>&) [120]
[119]    0.0    0.00    0.00    5699         void std::_Destroy<Node**>(Node**, Node**) [119]
                0.00    0.00    5699/5699        void std::_Destroy_aux<true>::__destroy<Node**>(Node**, Node**) [117]
-----------------------------------------------
                0.00    0.00    1799/5699        void std::vector<Node*, std::allocator<Node*> >::_M_emplace_back_aux<Node* const&>(Node* const&) [217]
                0.00    0.00    3900/5699        std::vector<Node*, std::allocator<Node*> >::~vector() [132]
[120]    0.0    0.00    0.00    5699         void std::_Destroy<Node**, Node*>(Node**, Node**, std::allocator<Node*>&) [120]
                0.00    0.00    5699/5699        void std::_Destroy<Node**>(Node**, Node**) [119]
-----------------------------------------------
                0.00    0.00    1799/5662        void std::vector<Node*, std::allocator<Node*> >::_M_emplace_back_aux<Node* const&>(Node* const&) [217]
                0.00    0.00    3863/5662        std::_Vector_base<Node*, std::allocator<Node*> >::_M_create_storage(unsigned long) [149]
[121]    0.0    0.00    0.00    5662         std::_Vector_base<Node*, std::allocator<Node*> >::_M_allocate(unsigned long) [121]
                0.00    0.00    2432/2432        std::allocator_traits<std::allocator<Node*> >::allocate(std::allocator<Node*>&, unsigned long) [202]
-----------------------------------------------
                0.00    0.00    1799/5397        __gnu_cxx::new_allocator<Useraction>::allocate(unsigned long, void const*) [206]
                0.00    0.00    3598/5397        std::allocator_traits<std::allocator<Useraction> >::max_size(std::allocator<Useraction> const&) [179]
[122]    0.0    0.00    0.00    5397         __gnu_cxx::new_allocator<Useraction>::max_size() const [122]
-----------------------------------------------
                0.00    0.00    5397/5397        std::_Niter_base<Useraction*>::iterator_type std::__niter_base<Useraction*>(Useraction*) [124]
[123]    0.0    0.00    0.00    5397         std::_Iter_base<Useraction*, false>::_S_base(Useraction*) [123]
-----------------------------------------------
                0.00    0.00    5397/5397        Useraction* std::__copy_move_a2<true, Useraction*, Useraction*>(Useraction*, Useraction*, Useraction*) [220]
[124]    0.0    0.00    0.00    5397         std::_Niter_base<Useraction*>::iterator_type std::__niter_base<Useraction*>(Useraction*) [124]
                0.00    0.00    5397/5397        std::_Iter_base<Useraction*, false>::_S_base(Useraction*) [123]
-----------------------------------------------
                0.00    0.00       1/4842        Board::init() [452]
                0.00    0.00    4841/4842        Board::emptyCell(position) [126]
[125]    0.0    0.00    0.00    4842         Cell::setOccupied(bool) [125]
-----------------------------------------------
                0.00    0.00     978/4841        Game::capture(Useraction, position, Direction, position, Direction, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [14]
                0.00    0.00    3863/4841        Game::moveToken(Useraction) [12]
[126]    0.0    0.00    0.00    4841         Board::emptyCell(position) [126]
                0.00    0.00    4841/4842        Cell::setOccupied(bool) [125]
-----------------------------------------------
                0.00    0.00     506/4332        Game::nextNode(Node*, int) [6]
                0.00    0.00    3826/4332        Game::compareChildren(Node*) [265]
[127]    0.0    0.00    0.00    4332         Node::getIsMax() [127]
-----------------------------------------------
                0.00    0.00     641/4239        std::vector<Useraction, std::allocator<Useraction> >::~vector() [240]
                0.00    0.00    3598/4239        void std::vector<Useraction, std::allocator<Useraction> >::_M_emplace_back_aux<Useraction const&>(Useraction const&) [216]
[128]    0.0    0.00    0.00    4239         std::_Vector_base<Useraction, std::allocator<Useraction> >::_M_get_Tp_allocator() [128]
-----------------------------------------------
                0.00    0.00      44/3907        Board::init() [452]
                0.00    0.00    3863/3907        Board::setTokenOnCell(position, Token) [140]
[129]    0.0    0.00    0.00    3907         Cell::setToken(Token) [129]
-----------------------------------------------
                0.00    0.00    3900/3900        std::_Vector_base<Node*, std::allocator<Node*> >::~_Vector_base() [131]
[130]    0.0    0.00    0.00    3900         std::_Vector_base<Node*, std::allocator<Node*> >::_Vector_impl::~_Vector_impl() [130]
                0.00    0.00    3900/7763        std::allocator<Node*>::~allocator() [102]
-----------------------------------------------
                0.00    0.00    3900/3900        std::vector<Node*, std::allocator<Node*> >::~vector() [132]
[131]    0.0    0.00    0.00    3900         std::_Vector_base<Node*, std::allocator<Node*> >::~_Vector_base() [131]
                0.00    0.00    3900/5699        std::_Vector_base<Node*, std::allocator<Node*> >::_M_deallocate(Node**, unsigned long) [118]
                0.00    0.00    3900/3900        std::_Vector_base<Node*, std::allocator<Node*> >::_Vector_impl::~_Vector_impl() [130]
-----------------------------------------------
                0.00    0.00      37/3900        Node::~Node() [267]
                0.00    0.00    3863/3900        Game::compareChildren(Node*) [265]
[132]    0.0    0.00    0.00    3900         std::vector<Node*, std::allocator<Node*> >::~vector() [132]
                0.00    0.00    3900/11361       std::_Vector_base<Node*, std::allocator<Node*> >::_M_get_Tp_allocator() [92]
                0.00    0.00    3900/5699        void std::_Destroy<Node**, Node*>(Node**, Node**, std::allocator<Node*>&) [120]
                0.00    0.00    3900/3900        std::_Vector_base<Node*, std::allocator<Node*> >::~_Vector_base() [131]
-----------------------------------------------
                0.00    0.00       1/3864        Game::Game() [28]
                0.00    0.00    3863/3864        Node::Node() [139]
[133]    0.0    0.00    0.00    3864         Board::Board() [133]
-----------------------------------------------
                0.00    0.00    3863/3863        Game::isMoveValid(position, position, Direction) [25]
[134]    0.0    0.00    0.00    3863         Game::sameTokenSelected(position) [134]
-----------------------------------------------
                0.00    0.00    3863/3863        Game::isMoveValid(position, position, Direction) [25]
[135]    0.0    0.00    0.00    3863         Game::isMoveDirectionValid(Direction) [135]
-----------------------------------------------
                0.00    0.00    3863/3863        Game::isMoveValid(position, position, Direction) [25]
